1	86
1	146
1	207
1	251
2	48
2	86
2	146
2	207
2	251
3	48
3	86
3	207
3	251
4	86
4	146
4	207
4	251
5	86
5	146
5	207
5	233
5	251
6	48
6	86
6	146
6	207
6	251
7	57
7	86
7	146
7	207
7	233
7	251
8	86
8	146
8	207
8	251
9	86
9	207
9	251
10	86
10	207
10	233
10	251
13	233
14	207
16	233
16	248
17	233
17	248
18	86
18	207
18	275
18	293
19	146
19	315
20	86
20	146
20	233
20	248
20	275
20	326
22	48
22	146
11	29
11	66
11	89
11	146
11	237
12	29
12	66
12	89
12	144
12	146
12	237
30	57
30	150
30	153
30	196
41	207
42	207
43	207
52	48
52	57
52	146
52	207
52	233
53	48
53	96
53	185
53	207
53	273
53	287
53	294
53	336
54	48
54	96
54	294
55	146
55	156
55	207
55	233
55	287
58	48
58	86
58	251
58	293
58	330
58	335
68	86
68	207
68	275
73	146
93	146
93	233
93	330
94	146
95	48
95	86
95	146
95	207
95	233
95	275
95	293
95	326
98	29
98	66
98	204
98	237
99	29
99	66
99	204
99	237
100	277
101	125
102	146
104	146
109	207
109	233
110	77
110	86
110	330
111	185
112	48
112	86
112	87
112	156
112	207
112	233
112	266
113	330
114	48
114	86
114	87
114	156
114	207
114	233
114	293
115	48
115	187
115	207
115	233
115	275
115	293
115	294
115	330
117	48
117	187
117	207
117	233
117	275
117	293
117	294
117	330
120	33
120	146
120	233
121	33
124	66
124	146
124	207
124	285
125	233
126	33
129	233
130	48
130	49
130	86
130	105
130	158
130	185
130	187
130	207
130	212
130	214
130	233
130	251
130	285
130	302
123	48
123	184
123	185
123	187
123	211
123	216
123	231
123	282
123	293
131	156
131	187
131	282
132	39
132	146
132	184
132	185
132	187
132	211
132	216
132	220
132	231
132	273
132	282
132	285
132	293
133	39
133	146
133	187
133	220
133	282
133	285
134	48
134	57
134	86
134	146
134	149
134	185
134	207
134	211
134	212
134	251
134	275
134	293
136	146
136	187
136	192
136	330
137	192
138	48
138	66
138	192
138	275
138	293
139	66
139	192
139	335
140	207
141	192
142	146
142	156
144	207
147	146
148	187
135	57
135	86
135	149
135	185
135	207
135	211
135	212
135	251
151	57
151	211
151	251
154	86
154	207
154	251
154	275
154	293
154	326
156	146
156	207
159	336
161	57
161	66
161	146
161	187
161	233
161	315
162	146
163	146
165	207
168	207
168	315
169	57
169	66
169	156
169	207
169	233
169	275
169	293
170	57
170	66
170	156
170	233
171	146
171	156
171	207
171	233
171	335
172	57
172	86
172	149
172	185
172	207
172	211
172	212
172	251
173	57
173	86
173	146
173	149
173	185
173	207
173	211
173	212
173	233
173	251
174	57
174	146
174	211
174	212
174	233
174	251
176	57
176	330
177	77
177	86
177	330
178	146
181	146
182	146
182	207
183	48
183	187
183	237
183	315
184	66
184	114
184	146
184	163
175	48
175	57
175	86
175	149
175	185
175	207
175	211
175	251
175	275
175	293
186	57
186	211
186	251
186	315
187	47
187	48
187	77
187	86
187	96
187	124
187	131
187	145
187	146
187	207
187	214
187	233
187	251
187	275
187	285
187	293
187	294
187	326
188	146
188	207
188	233
189	146
191	146
191	207
191	315
192	66
192	207
192	233
192	275
192	293
192	326
193	146
193	336
194	207
195	207
197	146
198	146
198	207
199	207
201	146
201	233
201	330
202	86
202	187
202	214
202	233
202	275
202	285
202	326
202	330
203	233
203	285
203	330
204	86
204	187
204	207
204	233
204	275
204	293
204	326
205	57
205	156
205	207
207	66
208	66
208	146
208	187
150	66
150	86
150	146
150	187
150	275
150	315
150	326
150	332
209	66
209	86
209	146
209	207
209	275
209	315
209	326
210	275
210	293
210	326
211	146
211	207
212	146
213	285
213	315
214	146
215	187
215	207
216	146
216	156
216	233
219	146
220	146
222	146
222	233
218	4
218	146
218	187
218	207
218	251
218	315
223	4
223	48
223	86
223	146
223	187
223	207
223	251
223	275
223	293
223	315
224	207
225	187
225	207
225	233
225	315
226	146
229	146
230	146
230	330
231	146
235	146
235	207
235	233
235	315
236	146
236	207
236	315
237	86
237	146
237	207
237	275
237	293
238	86
238	146
238	207
238	275
238	293
239	207
239	251
239	315
240	146
240	207
240	315
249	86
249	146
249	207
249	275
249	293
249	299
250	146
250	233
258	330
261	146
267	146
268	293
269	233
272	146
266	207
273	207
275	146
276	146
276	156
274	48
274	86
274	207
274	233
274	259
279	48
279	146
279	207
280	48
280	207
282	233
284	146
285	146
289	146
289	156
289	251
289	252
289	329
290	146
290	251
290	252
290	329
293	98
297	156
297	233
298	146
299	285
300	233
302	146
302	233
303	146
312	146
313	146
316	146
319	146
319	233
328	285
329	146
329	233
338	233
345	146
346	233
348	146
348	233
350	146
351	146
352	233
358	146
364	146
365	146
372	146
373	146
393	146
394	146
395	146
396	146
397	146
398	146
399	146
400	146
405	146
406	146
407	146
408	146
502	315
503	315
504	315
519	48
519	207
519	315
520	48
520	207
520	315
522	57
522	86
522	149
522	185
522	207
522	211
522	251
522	315
523	57
523	211
523	251
523	315
525	57
525	211
525	251
525	315
521	48
521	207
521	315
536	207
538	146
538	251
540	57
540	233
201	212
225	212
240	212
115	212
124	212
123	212
218	212
274	212
161	212
213	212
9	315
20	16
115	49
176	251
177	251
178	251
225	250
218	16
223	16
176	48
177	48
178	48
110	48
316	48
182	48
18	305
192	305
313	305
241	305
124	305
145	305
328	305
58	190
129	190
222	190
258	190
287	190
172	140
187	140
187	273
52	273
13	273
114	273
539	273
110	273
135	273
526	273
316	273
4	273
115	110
136	190
137	190
140	190
141	190
204	273
169	251
202	224
203	224
130	241
22	251
188	48
320	277
191	201
537	158
67	158
68	158
130	275
187	57
3	273
272	285
219	273
11	273
99	273
128	273
272	273
17	273
19	273
210	273
199	273
103	273
159	273
193	273
271	273
170	273
192	273
125	273
236	273
239	273
176	273
177	273
519	273
339	273
219	48
11	48
99	48
128	48
272	48
17	48
19	48
210	48
526	48
199	48
103	48
159	48
193	48
271	48
170	48
192	48
125	48
236	48
239	48
339	48
219	224
11	224
99	224
128	224
272	224
17	224
19	224
210	224
526	224
199	224
103	224
159	224
193	224
271	224
170	224
192	224
125	224
236	224
239	224
176	224
177	224
316	224
519	224
339	224
229	224
230	224
231	224
232	224
285	224
197	224
304	224
134	224
135	224
172	224
173	224
175	224
250	224
229	48
230	48
231	48
232	48
285	48
197	48
304	48
135	48
172	48
173	48
250	48
229	273
230	273
231	273
232	273
285	273
197	273
304	273
134	273
172	273
173	273
175	273
250	273
1	1
2	1
3	1
110	1
112	1
114	1
124	1
123	1
132	1
133	1
187	1
204	288
53	190
55	190
134	190
175	190
205	190
223	190
224	190
279	190
303	190
274	192
279	192
280	192
134	288
218	288
223	288
224	288
225	288
274	288
168	4
19	16
115	16
134	16
175	16
202	293
203	293
138	34
139	34
187	34
202	34
18	38
19	38
72	38
73	38
95	38
109	38
115	38
117	38
121	38
123	38
131	38
141	38
158	38
187	38
191	38
207	38
208	38
214	38
283	38
302	38
318	38
319	38
334	38
411	38
425	38
426	38
453	38
490	38
431	38
502	38
503	38
504	38
522	38
523	38
526	38
536	38
112	41
162	41
163	41
175	212
522	212
523	212
112	335
14	335
15	335
182	335
187	335
203	47
519	47
520	47
525	47
521	47
21	48
122	48
163	48
181	48
202	48
203	48
218	48
237	48
328	48
350	48
361	48
374	48
375	48
376	48
377	48
502	48
503	48
504	48
14	251
15	251
55	251
110	251
114	251
164	251
214	251
274	251
316	251
328	251
502	251
503	251
504	251
110	60
130	60
132	60
133	60
177	60
178	60
188	60
205	60
283	60
316	60
329	60
370	60
371	60
55	336
112	336
114	336
115	336
130	336
131	336
132	336
133	336
274	336
111	287
203	287
272	287
290	287
328	287
201	187
19	187
21	191
187	198
522	187
14	86
15	86
156	86
349	86
55	86
102	87
103	87
134	87
144	87
135	87
175	87
241	87
525	87
298	101
138	87
187	87
230	55
158	8
181	8
182	8
316	8
322	8
323	8
540	8
16	8
17	8
18	8
125	8
130	8
142	8
144	8
159	8
160	8
176	8
178	8
188	8
204	8
536	8
13	113
11	113
12	113
52	113
53	113
54	113
55	113
110	113
111	113
112	113
114	113
124	113
159	113
160	113
164	113
176	113
177	113
175	113
204	113
225	113
280	113
284	113
313	113
539	113
540	113
187	117
495	94
214	326
19	326
72	326
73	326
100	326
108	326
110	326
120	326
121	326
124	326
134	326
135	326
151	326
161	326
172	326
175	326
186	326
203	326
241	326
275	326
274	326
279	326
280	326
299	326
310	326
348	326
494	326
526	326
18	326
1	103
2	103
3	103
4	103
5	103
6	103
7	103
8	103
9	103
10	103
328	128
41	131
42	131
43	131
105	131
328	131
117	132
131	132
136	132
137	132
138	132
139	132
187	132
187	66
187	242
187	243
187	244
1	142
2	142
3	142
4	142
5	142
6	142
7	142
8	142
9	142
10	142
11	142
12	142
94	142
98	142
99	142
111	142
117	142
130	142
136	142
137	142
138	142
139	142
141	142
135	142
151	142
158	142
182	142
187	142
202	142
225	142
331	142
342	142
350	142
123	142
98	146
99	146
100	146
204	303
115	151
123	151
136	151
137	151
138	151
139	151
176	151
177	151
178	151
11	153
12	153
162	153
163	153
164	153
169	153
170	153
219	153
235	153
236	153
237	153
238	153
239	153
318	153
321	153
58	57
177	57
274	57
11	57
12	57
14	57
15	57
53	57
54	57
115	57
204	57
202	160
132	158
133	158
134	158
135	158
172	158
173	158
174	158
175	158
187	158
150	158
209	158
522	158
523	158
1	158
2	158
3	158
519	158
520	158
521	158
132	251
133	251
240	251
10	273
13	57
18	57
21	57
114	57
168	57
202	57
203	57
134	189
135	189
172	189
173	189
174	189
175	189
522	189
523	189
182	293
11	63
12	63
187	53
1	312
2	312
3	312
4	312
5	312
6	312
7	312
8	312
9	312
10	312
202	312
203	312
538	312
52	184
136	184
137	184
171	184
272	184
299	184
330	184
440	184
496	184
431	184
11	207
12	207
163	207
1	210
2	210
3	210
7	210
94	210
101	210
111	210
115	210
124	210
145	210
146	210
161	210
165	210
168	210
178	210
185	210
188	210
204	210
207	210
219	210
235	210
239	210
260	210
278	210
284	210
312	210
320	210
334	210
336	210
345	210
351	210
374	210
375	210
376	210
377	210
383	210
429	210
440	210
444	210
452	210
455	210
456	210
457	210
460	210
462	210
463	210
465	210
470	210
475	210
482	210
483	210
485	210
491	210
493	210
494	210
498	210
431	210
514	210
539	210
211	211
212	211
1	224
2	224
3	224
4	224
5	224
6	224
7	224
8	224
9	224
10	224
186	48
124	221
204	221
202	221
203	221
22	223
41	223
42	223
43	223
52	223
53	223
54	223
102	223
103	223
127	223
128	223
134	223
138	223
139	223
135	223
171	223
172	223
173	223
174	223
175	223
241	223
519	223
520	223
522	223
523	223
521	223
142	224
410	224
164	184
183	234
53	240
269	231
276	231
430	231
21	241
55	241
134	241
175	241
187	64
11	242
12	242
183	242
202	68
203	68
199	257
200	257
134	40
135	40
172	40
173	40
174	40
175	40
229	40
288	40
289	40
290	40
304	40
342	40
396	40
522	40
523	40
182	59
187	59
537	143
189	62
115	269
7	273
54	273
55	273
58	273
93	273
115	273
130	273
218	273
237	273
238	273
269	273
525	273
540	273
115	100
1	275
2	275
3	275
4	275
5	275
6	275
7	275
8	275
9	275
10	275
131	275
147	275
152	275
162	275
163	275
177	275
203	275
536	275
196	275
289	71
290	71
1	282
2	282
3	282
4	282
5	282
6	282
7	282
8	282
9	282
10	282
1	309
2	309
3	309
109	309
113	309
129	309
149	309
186	309
187	309
208	309
222	309
225	309
227	309
228	309
231	309
270	309
293	309
294	309
295	309
306	309
322	309
323	309
346	309
540	309
123	283
123	200
126	286
188	286
308	286
1	218
2	218
3	218
4	218
5	218
6	218
7	218
8	218
9	218
10	218
202	218
203	218
538	218
1	13
2	13
3	13
4	13
5	13
6	13
13	13
19	13
11	13
12	13
53	13
54	13
55	13
93	13
95	13
98	13
99	13
102	13
105	13
108	13
112	13
114	13
115	13
120	13
130	13
131	13
132	13
133	13
134	13
156	13
159	13
160	13
162	13
163	13
177	13
178	13
188	13
203	13
208	13
216	13
227	13
228	13
235	13
269	13
293	13
294	13
295	13
296	13
297	13
313	13
322	13
323	13
334	13
342	13
502	13
503	13
504	13
4	260
108	260
115	260
263	260
270	260
271	260
276	260
19	293
133	293
142	293
280	293
290	293
395	293
401	293
402	293
526	293
103	293
159	293
160	293
208	293
14	293
15	293
53	301
54	301
105	301
11	304
12	304
100	304
111	304
142	304
144	304
537	304
218	307
115	32
278	315
164	263
187	263
229	322
230	322
231	322
232	322
11	162
12	162
98	162
99	162
130	162
185	162
145	331
134	193
135	193
172	193
173	193
174	193
175	193
522	193
523	193
111	207
19	251
210	251
279	251
280	251
394	251
519	251
520	251
526	251
521	251
274	224
130	340
145	340
183	340
283	340
345	340
412	340
519	340
520	340
521	340
183	307
13	250
109	86
6	83
183	251
221	72
130	72
351	57
125	187
274	187
120	187
484	187
109	30
123	30
345	291
187	8
11	307
12	307
176	225
30	327
98	327
99	327
41	327
42	327
43	327
109	272
114	35
123	315
131	315
162	8
163	8
130	57
137	187
136	83
137	83
43	83
41	83
42	83
202	8
224	187
138	187
140	187
139	187
282	72
274	275
279	275
280	275
184	63
67	259
68	259
276	291
134	184
135	184
172	184
173	184
174	184
175	184
134	132
135	132
151	132
175	132
186	132
18	132
19	132
526	132
144	132
142	132
285	132
229	132
230	132
231	132
232	132
288	132
290	132
120	293
207	189
187	187
201	293
115	168
489	326
19	75
207	75
199	75
200	75
30	203
142	251
181	142
457	151
457	57
316	134
177	134
176	134
136	207
137	207
188	275
157	224
158	224
154	224
187	137
374	273
375	273
205	273
8	273
112	293
136	131
137	131
138	131
139	131
140	131
141	131
130	88
274	51
274	81
9	57
1	57
2	57
8	57
6	57
10	57
5	57
4	57
3	57
187	51
288	51
289	51
290	51
229	51
230	51
231	51
232	51
233	51
234	51
76	293
391	48
144	48
165	48
344	48
348	48
55	8
133	8
161	8
188	174
134	131
135	131
172	131
173	131
174	131
175	131
125	131
187	231
236	231
112	8
114	8
193	8
197	326
198	326
68	288
104	207
294	207
295	207
241	207
188	251
188	168
18	251
390	251
241	228
4	228
106	51
107	51
101	89
168	89
287	89
162	132
163	132
328	132
293	203
192	51
207	51
293	51
274	47
274	132
115	318
204	318
154	273
130	51
10	51
111	51
53	51
54	51
312	51
19	51
175	51
132	51
133	51
21	51
22	51
241	51
115	190
211	190
212	190
164	190
210	190
202	288
136	288
137	288
140	288
115	288
519	326
520	326
521	326
323	93
351	93
263	93
250	93
251	93
252	93
253	93
254	93
255	93
256	93
150	153
209	153
122	153
483	153
25	153
95	168
9	306
1	306
2	306
3	306
6	306
10	306
7	306
5	306
4	306
8	306
134	232
115	5
115	35
336	207
350	207
55	242
350	242
241	242
188	62
274	227
241	251
241	273
184	242
187	62
130	62
10	62
111	62
293	62
312	62
19	62
175	62
21	62
161	48
176	336
135	259
172	259
124	242
147	242
188	242
328	242
100	242
52	304
181	304
13	326
9	326
320	326
526	57
537	57
115	76
183	18
241	314
55	35
161	12
333	12
30	154
210	114
218	114
55	338
207	338
114	338
176	255
177	255
110	255
316	255
182	255
156	255
22	8
126	8
177	8
158	149
203	190
123	190
177	11
188	11
334	11
55	33
262	232
130	327
282	327
221	327
112	341
114	341
123	31
109	269
130	326
123	240
192	157
124	157
52	157
120	157
537	274
142	274
144	274
274	274
20	187
134	338
135	338
172	338
175	338
350	211
185	37
52	37
20	100
146	207
151	48
158	48
187	16
114	51
122	51
145	51
182	51
202	51
203	51
142	51
144	51
537	51
202	78
526	335
538	207
526	207
182	158
537	48
142	48
105	86
100	275
161	109
213	109
269	109
203	109
187	109
130	213
214	213
112	224
502	277
204	48
280	307
151	207
454	232
537	232
30	232
124	57
203	240
202	240
52	240
241	182
22	242
235	251
182	251
30	251
117	57
497	62
268	251
214	293
130	242
115	224
117	224
130	224
30	224
207	153
241	48
31	120
142	120
144	120
130	131
123	275
187	9
354	11
192	11
22	62
235	62
1	8
1	33
1	51
1	190
1	273
1	324
2	8
2	33
2	51
2	190
2	273
2	324
3	8
3	33
3	51
3	190
3	324
4	33
4	190
5	33
5	190
5	273
6	33
6	190
6	273
7	10
7	33
7	190
8	33
8	190
9	33
9	190
9	273
10	33
10	190
13	11
14	10
14	62
14	215
15	10
15	62
15	215
16	48
16	207
16	251
17	207
17	251
18	34
18	333
19	60
19	333
20	48
20	207
20	224
21	35
21	131
11	80
11	104
11	163
11	240
24	10
27	10
12	80
12	104
12	163
12	240
31	209
41	57
41	240
42	57
42	240
43	57
43	240
46	10
47	10
48	224
52	59
52	62
52	224
52	251
53	10
53	66
53	186
53	189
53	224
53	251
54	10
54	66
54	189
54	224
54	251
55	57
55	62
55	288
55	326
60	10
67	131
68	131
79	10
80	10
81	10
82	10
83	10
84	10
85	10
86	10
93	12
94	293
94	326
95	251
98	104
98	163
98	307
99	8
99	104
99	163
101	70
102	8
105	34
105	62
105	224
106	184
107	184
110	57
110	87
111	86
111	224
112	59
112	251
114	224
115	31
115	86
115	139
115	251
115	303
117	10
117	51
120	10
120	128
120	207
120	224
121	10
122	251
124	10
124	251
125	251
126	57
126	86
126	128
130	85
130	190
130	215
130	286
123	62
131	224
131	251
132	8
132	324
133	231
133	324
134	8
134	10
134	35
134	215
134	219
336	131
314	131
98	144
99	144
30	162
98	164
99	164
100	164
235	164
236	164
336	275
205	275
134	226
187	226
218	226
240	226
18	226
112	226
237	226
238	226
267	293
503	277
504	277
19	15
53	15
54	15
202	15
307	15
124	318
142	318
276	318
336	318
188	224
163	326
177	12
188	12
303	12
334	12
218	87
522	87
523	87
262	48
114	240
115	240
171	81
136	212
136	219
137	212
137	219
100	48
100	86
100	203
100	207
100	211
100	273
100	293
100	329
336	48
336	86
336	203
336	211
336	273
336	293
336	329
475	48
475	86
475	203
475	207
475	211
475	273
475	293
475	329
218	173
262	47
214	62
204	190
191	326
519	112
520	112
521	112
214	112
215	112
537	112
127	112
128	112
142	112
144	112
